,PBR2015,PER2015,PSR2015,EBIT/EV2015,P_CF2015,start_price2015,end_price2015,PBR2016,PER2016,PSR2016,EBIT/EV2016,P_CF2016,start_price2016,end_price2016,PBR2017,PER2017,PSR2017,EBIT/EV2017,P_CF2017,start_price2017,end_price2017,PBR2018,PER2018,PSR2018,EBIT/EV2018,P_CF2018,start_price2018,end_price2018,PBR2019,PER2019,PSR2019,EBIT/EV2019,P_CF2019,start_price2019,end_price2019,PBR2020,PER2020,PSR2020,EBIT/EV2020,P_CF2020,start_price2020,end_price2020,PBR2021,PER2021,PSR2021,EBIT/EV2021,P_CF2021,start_price2021,end_price2021,PBR2022,PER2022,PSR2022,EBIT/EV2022,P_CF2022,start_price2022,end_price2022
002460,0.09634718349867435,5.73342758777574,0.1574660802995449,0.44675592839483624,-4.352797292961439,13350.0,13700.0,0.08195578665447964,9.987358038506189,0.13603888045728135,0.3626499595605383,11.105168925219782,13700.0,15150.0,0.08012357364340537,9.135853946455537,0.13181519022218838,0.4093820861219993,-13.048432418515896,15150.0,14450.0,0.06986575395223545,4.827465738956151,0.17026171012845834,-0.11828806959278225,3.0109030823241834,14450.0,7450.0,0.0514394516446116,2.201793376056129,0.07711917527730504,0.19237166492414817,4.45123486403182,7450.0,12200.0,0.0956445006041071,-45.79691414912165,0.14935323137048911,0.15110476817079896,1.6715828532525074,12200.0,21250.0,0.1952552183869588,3.4478679277920103,0.2576865253693793,0.17049523043546458,-9.663260366952082,21250.0,9850.0,0.06748645741978061,11.4005482694738,0.08273765522265686,0.754643659973494,-1.249796544398274,9850.0,9970.0
002410,0.0326444177503424,1.9426038055306973,0.05335276362155447,1.3185615911843434,-99.44592617310487,2370.0,2200.0,0.02511976824377524,3.0611641903039217,0.041696447422761296,1.1831822024617673,12.620438740375446,2200.0,2085.0,0.021051268125475923,2.4003087011315802,0.03463246565520968,1.558155809435132,11.171025999282262,2085.0,1915.0,0.018466153268027082,1.2759430363072979,0.04500171624939449,-0.4475369095935799,4.010839937448642,1915.0,3000.0,0.0413116429257909,1.7682867690042856,0.06193533814859863,0.239532786760252,-5.289062841669099,3000.0,4085.0,0.06387138915545175,-30.583175271571804,0.09973807487347681,0.22627251859860112,5.872704655894828,4085.0,6480.0,0.11874978962154617,2.0969149733901498,0.15671909272753562,0.28033804151322295,51.81264665848587,6480.0,2945.0,0.049364079421882215,8.33911856902943,0.060519818934730775,1.0316859510466843,-3.275831368912329,2945.0,1573.0
013000,0.030691351503368616,1.8263807516278583,0.05016074829418855,1.4024692072440514,-142.2843929230753,4470.0,6920.0,0.03938364269955028,4.799399243878888,0.06537313446534472,0.7546600740499438,233.19610269118473,6920.0,3730.0,0.018767535346010902,2.1399128129154463,0.030875385721636284,1.7477604342255264,17.59050423994983,3730.0,3490.0,0.0160536082978524,1.109245083041503,0.039122383255084055,-0.5147929993258772,12.551309238898297,3490.0,3080.0,0.024514415432140942,1.0493050720930488,0.0367525593700606,0.4036601640798306,-6.407048849673804,3080.0,4940.0,,,,,,4940.0,2030.0,0.04300317449507663,0.7593613495183342,0.05675309836548542,0.7741308366995752,12.122430646212514,2030.0,1471.0,0.028502637631020372,4.8149763455286205,0.03494392053479572,1.786789976604892,-5.878580003830509,1471.0,1535.0
004370,1.4014896349482986,83.39983635437443,2.290540017693253,0.03071280324792827,45.21178266567077,397500.0,310000.0,0.90597403124537,110.40449238542853,1.5038314921384937,0.03280586605241179,179.04326785538836,310000.0,314500.0,0.8125747588126747,92.65143801658093,1.3368062797515685,0.040366939004622314,-79.71993904272448,314500.0,309000.0,0.7298775100157474,50.43184212460514,1.778699663422239,-0.011322838493099919,152.38237711229078,309000.0,290000.0,0.9782121546524191,41.870995386415785,1.4665575195907545,0.01011589654513671,11.753691505029659,290000.0,285000.0,1.091540948362372,-522.6563658826377,1.7044907629966537,0.013240309593770302,462.8188958560786,285000.0,298500.0,1.3399328981866956,23.660887033992182,1.7683658117529395,0.024844589977350586,-11.066685104351928,298500.0,372000.0,1.5273886348807495,258.02314307136567,1.8725616826751312,0.033343332576181446,-76.50842010749723,372000.0,379500.0
015760,21.991695228060603,1308.6816608837726,35.9423692624347,0.001957269549518663,19.096408961653744,59100.0,46700.0,14.404208732806813,1755.336575346701,23.909628714141903,0.0020633735089041327,-40.972025053436326,46700.0,33250.0,9.06677414712324,1033.8121554870825,14.916191384868872,0.0036177316423056894,-31.315826201119695,33250.0,30350.0,7.566040608405632,522.7854814477455,18.438318346484923,-0.0010922866520796713,-19.26411441727952,30350.0,19000.0,6.764054964172163,289.5258588347321,10.140822339461335,0.0014629527713884017,26.998117381314966,19000.0,23500.0,9.499079119251912,-4548.390217653697,14.833243443620331,0.001521446438034682,68.74373247134947,23500.0,22950.0,10.872761825369842,191.99408391697986,14.349241157774435,0.003061787242955552,24.325894928705168,22950.0,17890.0,7.752386660064343,1309.6176877671355,9.504340858246417,0.006569361083117842,19.15585119562933,17890.0,22100.0
001360,0.11006660467331086,6.5498428164789,0.17988856737077635,0.3910693487814584,11.525645829875725,5042.0,3156.0,0.07279394739940223,8.870871056110817,0.12083109091528228,0.4082930487740415,-10.668387228404486,3156.0,3756.0,0.08406868213620018,9.585683295724223,0.1383054801927696,0.390170928010333,-80.50132403851323,3756.0,2335.0,0.05883555650809004,4.0653198056003435,0.14338129771383418,-0.1404641284308727,689.5040822086748,2335.0,3943.0,0.1489886142423889,6.377248074358835,0.22336705949868285,0.06641777968053458,141.71447647267937,3943.0,5294.0,0.24665211173347998,-118.10303273487614,0.38515847413153076,0.0585940253623773,18.306934358923435,5294.0,3903.0,0.2141185710104457,3.780961962657998,0.28258128533799876,0.155474993577215,-835.1884281816856,3903.0,2349.0,0.11787232167347,19.912277873982177,0.1445101711333149,0.4320626462842567,17.658755643472983,2349.0,1825.0
136490,0.1363586674413662,8.11443072180126,0.22285928967665716,0.3156651221359768,12.292528125748092,13199.0,16442.0,0.14079205264552777,17.157307569693614,0.233701535926058,0.21110042901944462,-6.6069949388449505,16442.0,15700.0,0.15858229254339146,18.081877745723247,0.2608914468856614,0.20683996428360274,26.385608578035065,15700.0,12200.0,0.11265843002028993,7.784281716895969,0.2745467682028511,-0.07335700634356274,5.5060647217683245,12200.0,6290.0,0.08294649975475032,3.550408254520762,0.124355245802773,0.11929970504984969,-3.952238049020601,6290.0,16800.0,0.2515456526436223,-120.44617919422811,0.3927999605019667,0.05745414376558844,8.986017474771119,16800.0,12050.0,0.21146481815376308,3.7341012977373342,0.27907901605947744,0.1574261087175512,11.549691205895446,12050.0,8660.0,0.13900706335018798,23.482588894303415,0.1704211321901576,0.3663715065874725,-5.622431989880844,8660.0,7320.0
036460,2.0333257584212436,120.99913640368936,3.323188343695568,0.0211690995571702,-49.110229277685775,38000.0,44800.0,1.9870220111784045,242.1439786759298,3.2982692361224584,0.01495769173607339,11.970723842925356,44800.0,48300.0,1.8939147097673195,215.94803362720523,3.1157712565798326,0.01731923594897089,-105.64132532830648,48300.0,47150.0,1.6902222249753371,116.7881175070265,4.119044170312297,-0.0048894666296171885,-21.599785449238418,47150.0,21100.0,1.0801600749194902,46.23473271972869,1.619400119596514,0.009161135636675614,112.37242701248667,21100.0,33400.0,1.9413875847764064,-929.5836142026739,3.0315648813838303,0.0074443352805616874,41.297258392892815,33400.0,38800.0,2.643267089960737,46.675504497924585,3.488430771081026,0.012594294227416116,15.387981196359755,38800.0,27150.0,1.691792352118811,285.7960116692079,2.0741188334610454,0.030103119429595353,10.075508744697046,27150.0,26800.0
007980,0.11438797084914659,6.806998647606631,0.18695123976594033,0.376295471391335,-63.08298023799807,4970.0,4110.0,0.08544519111879022,10.412586483608628,0.141830962946694,0.3478400870410501,11.768248997829948,4110.0,3180.0,0.06741868372458325,7.687216380428707,0.11091375753204354,0.4865291624453128,-17.48138977106228,3180.0,2595.0,0.0502966819597595,3.4753150894200573,0.12257219882162064,-0.16431074265030393,22.620284074328254,2595.0,1370.0,0.03791980500298346,1.623103917470609,0.05685021894693239,0.2609584346459741,32.857960852541886,1370.0,1925.0,0.05836146920574358,-27.94489153009674,0.09113408464001953,0.24763495997069818,1.5859076134031949,1925.0,2425.0,0.08616894337221012,1.5215938333385541,0.11372077937671492,0.38633505471703056,-2.2834042671555803,2425.0,1630.0,0.05351314145091936,9.040023368948809,0.0656065233904202,0.9516957114659105,-35.95043410450363,1630.0,1704.0
008040,0.08406344767151021,5.002447113672091,0.13739002138532413,0.5120379499586687,152.17013033123425,2225.0,1650.0,0.05167285109560026,6.296996049076033,0.08577206198651058,0.5751813976939584,-165.7075381629865,1650.0,1460.0,0.08753213964278109,9.980593813204399,0.1440033826863387,0.37473270800358066,160.38708014729605,1460.0,1555.0,0.08523027831827487,5.8890976655667275,0.2077048070090945,-0.09696419310978853,-77.1231061328607,1555.0,808.0,0.06324386873058502,2.707064846048999,0.09481662113246435,0.15646564883330166,77.04686830771756,808.0,1320.0,0.11731164229328422,-56.17166880337396,0.18318745712734227,0.1231961279210802,-203.85149574150518,1320.0,1345.0,0.1400983465939471,2.4738933993593166,0.18489368141876245,0.23761938853637968,1187.2273169786492,1345.0,990.0,0.09432217796556872,15.933930804659209,0.11563795372785292,0.5399390506493541,-100.79940193637476,990.0,948.0
